Index;tmsp;country;amount;success;PSP;3D_secured;card
34786;43505,45025;Switzerland;255;0;Simplecard;1;Master
34787;43505,45171;Germany;301;0;Moneycard;0;Diners
34788;43505,45288;Germany;333;0;Simplecard;0;Master
34789;43505,45296;Germany;333;0;UK_Card;0;Master
34790;43505,45485;Germany;217;0;Moneycard;0;Master
34791;43505,45806;Austria;221;0;Simplecard;0;Master
34792;43505,45838;Austria;221;1;Goldcard;0;Master
34793;43505,46219;Austria;249;0;Simplecard;1;Visa
34794;43505,46394;Germany;195;0;Simplecard;0;Diners
34795;43505,46574;Germany;165;0;UK_Card;1;Master
34796;43505,46631;Germany;165;0;Moneycard;1;Master
34797;43505,46671;Germany;165;0;Simplecard;1;Master
34798;43505,46697;Germany;165;0;UK_Card;1;Master
34799;43505,46844;Germany;36;0;Moneycard;0;Visa
34800;43505,46931;Germany;105;1;UK_Card;1;Master
34801;43505,47065;Switzerland;77;0;Moneycard;0;Visa
34802;43505,47245;Switzerland;267;1;Moneycard;1;Diners
34803;43505,47367;Germany;201;0;UK_Card;0;Master
34804;43505,47705;Switzerland;85;0;Simplecard;0;Master
34805;43505,47888;Germany;97;0;UK_Card;0;Visa
34806;43505,47965;Switzerland;190;1;Moneycard;0;Diners
34807;43505,48061;Germany;241;0;UK_Card;0;Visa
34808;43505,48123;Germany;241;1;UK_Card;0;Visa
34809;43505,48247;Austria;85;0;Simplecard;0;Visa
34810;43505,48382;Austria;80;0;UK_Card;0;Master
34811;43505,48387;Austria;80;0;UK_Card;0;Master
34812;43505,4839;Austria;80;0;UK_Card;0;Master
34813;43505,48394;Austria;80;0;UK_Card;0;Master
34814;43505,48407;Austria;80;0;UK_Card;0;Master
34815;43505,4861;Switzerland;297;0;UK_Card;0;Master
34816;43505,48611;Switzerland;297;1;Goldcard;0;Master
34817;43505,48822;Germany;297;0;UK_Card;0;Master
34818;43505,48822;Germany;297;0;Moneycard;0;Master
34819;43505,48875;Germany;297;0;UK_Card;0;Master
34820;43505,49307;Austria;286;0;UK_Card;1;Diners
34821;43505,4938;Germany;140;0;UK_Card;0;Master
34822;43505,49409;Germany;140;0;UK_Card;0;Master
34823;43505,4941;Germany;140;0;Simplecard;0;Master
34824;43505,49516;Germany;305;1;Moneycard;0;Diners
34825;43505,49735;Switzerland;223;0;UK_Card;1;Diners
34826;43505,49784;Switzerland;223;0;Moneycard;1;Diners
34827;43505,49841;Switzerland;223;0;UK_Card;1;Diners
34828;43505,4988;Switzerland;223;1;Simplecard;1;Diners
34829;43505,50029;Austria;66;0;Goldcard;0;Master
34830;43505,50042;Austria;66;1;UK_Card;0;Master
34831;43505,50163;Switzerland;268;0;UK_Card;1;Visa
34832;43505,50439;Germany;342;0;UK_Card;0;Master
34833;43505,50565;Austria;208;1;Moneycard;0;Master
34834;43505,5065;Austria;163;0;Goldcard;0;Visa
34835;43505,50652;Austria;163;0;UK_Card;0;Visa
34836;43505,50705;Austria;163;0;UK_Card;0;Visa
34837;43505,50711;Austria;163;0;Moneycard;0;Visa
34838;43505,50736;Austria;163;0;UK_Card;0;Visa
34839;43505,50866;Germany;396;0;UK_Card;0;Master
34840;43505,51053;Germany;214;1;UK_Card;1;Master
34841;43505,51264;Germany;327;0;UK_Card;0;Visa
34842;43505,51299;Germany;327;0;Simplecard;0;Visa
34843;43505,51407;Germany;98;0;Goldcard;0;Master
34844;43505,51469;Germany;98;0;UK_Card;0;Master
34845;43505,51486;Germany;98;0;Simplecard;0;Master
34846;43505,51653;Austria;154;0;Simplecard;0;Master
34847;43505,52483;Austria;162;0;Simplecard;0;Master
34848;43505,52676;Germany;34;0;Simplecard;0;Visa
34849;43505,52823;Austria;155;0;Moneycard;0;Master
34850;43505,53397;Germany;58;0;Simplecard;1;Visa
34851;43505,53589;Austria;279;1;Moneycard;0;Diners
34852;43505,53794;Germany;44;0;Simplecard;0;Visa
34853;43505,5397;Germany;240;0;UK_Card;0;Master
34854;43505,54156;Germany;246;0;UK_Card;0;Master
34855;43505,54193;Germany;246;0;UK_Card;0;Master
34856;43505,54252;Germany;246;0;UK_Card;0;Master
34857;43505,54355;Austria;152;0;Simplecard;1;Master
34858;43505,54502;Switzerland;260;0;UK_Card;1;Master
34859;43505,54547;Switzerland;260;0;UK_Card;1;Master
34860;43505,54609;Switzerland;260;1;Moneycard;1;Master
34861;43505,55295;Switzerland;277;0;Simplecard;0;Master
34862;43505,55476;Austria;142;0;Simplecard;1;Diners
34863;43505,55515;Austria;142;0;Simplecard;1;Diners
34864;43505,55516;Austria;142;0;UK_Card;1;Diners
34865;43505,55536;Austria;142;0;UK_Card;1;Diners
34866;43505,55603;Austria;142;0;UK_Card;1;Diners
34867;43505,55672;Austria;142;1;UK_Card;1;Diners
34868;43505,55947;Austria;164;0;Simplecard;0;Master
34869;43505,56105;Germany;245;1;Simplecard;0;Diners
34870;43505,56431;Austria;238;1;UK_Card;1;Master
34871;43505,56508;Germany;149;0;Simplecard;0;Visa
34872;43505,56624;Switzerland;218;0;UK_Card;0;Master
34873;43505,56885;Austria;112;0;UK_Card;1;Master
34874;43505,56928;Austria;112;1;UK_Card;1;Master
34875;43505,57049;Switzerland;173;0;Simplecard;1;Master
34876;43505,57079;Switzerland;173;0;Moneycard;1;Master
34877;43505,57105;Switzerland;173;1;UK_Card;1;Master
34878;43505,57178;Germany;376;0;Simplecard;0;Diners
34879;43505,57233;Germany;376;0;UK_Card;0;Diners
34880;43505,57344;Germany;136;0;Simplecard;1;Visa
34881;43505,57369;Germany;136;1;Simplecard;1;Visa
34882;43505,5756;Germany;249;0;UK_Card;0;Master
34883;43505,57722;Germany;33;0;UK_Card;0;Master
34884;43505,57751;Germany;33;1;Moneycard;0;Master
34885;43505,57984;Germany;212;0;UK_Card;0;Master
34886;43505,58005;Germany;212;0;UK_Card;0;Master
34887;43505,58115;Austria;277;0;UK_Card;0;Visa
34888;43505,58228;Switzerland;18;1;UK_Card;0;Diners
34889;43505,58337;Germany;319;0;UK_Card;0;Master
34890;43505,58356;Germany;319;0;UK_Card;0;Master
34891;43505,58497;Austria;56;1;UK_Card;0;Master
34892;43505,58589;Austria;225;0;Goldcard;0;Visa
34893;43505,58605;Austria;225;1;UK_Card;0;Visa
34894;43505,58943;Germany;384;0;Simplecard;0;Diners
34895;43505,58948;Germany;384;0;Goldcard;0;Diners
34896;43505,59;Germany;384;0;Simplecard;0;Diners
34897;43505,59058;Germany;384;1;Goldcard;0;Diners
34898;43505,59411;Germany;267;0;UK_Card;1;Master
34899;43505,59419;Germany;267;0;UK_Card;1;Master
34900;43505,59422;Germany;267;0;Simplecard;1;Master
34901;43505,59426;Germany;267;0;UK_Card;1;Master
34902;43505,59553;Germany;147;1;UK_Card;0;Diners
34903;43505,59721;Germany;200;0;Simplecard;0;Visa
34904;43505,59912;Germany;226;0;Moneycard;0;Visa
34905;43505,59918;Germany;226;0;UK_Card;0;Visa
34906;43505,59964;Germany;226;0;UK_Card;0;Visa
34907;43505,60304;Germany;48;1;UK_Card;1;Master
34908;43505,60473;Germany;172;0;UK_Card;0;Master
34909;43505,60522;Germany;172;0;Goldcard;0;Master
34910;43505,6055;Germany;172;0;Simplecard;0;Master
34911;43505,60973;Germany;254;0;UK_Card;0;Master
34912;43505,61001;Germany;254;0;UK_Card;0;Master
34913;43505,61306;Austria;47;0;UK_Card;0;Master
34914;43505,61372;Austria;47;1;Moneycard;0;Master
34915;43505,61637;Germany;397;1;Simplecard;1;Visa
34916;43505,62098;Germany;97;0;Simplecard;1;Master
34917;43505,62348;Germany;221;0;Simplecard;0;Master
34918;43505,62451;Germany;376;0;Moneycard;0;Visa
34919;43505,62507;Germany;376;0;Simplecard;0;Visa
34920;43505,62678;Germany;116;1;Simplecard;0;Visa
34921;43505,62831;Switzerland;286;0;Simplecard;0;Master
34922;43505,62833;Switzerland;286;0;Simplecard;0;Master
34923;43505,6285;Switzerland;286;0;Moneycard;0;Master
34924;43505,62927;Switzerland;286;0;Simplecard;0;Master
34925;43505,62939;Switzerland;286;0;UK_Card;0;Master
34926;43505,62964;Switzerland;286;0;Simplecard;0;Master
34927;43505,63057;Germany;197;0;UK_Card;0;Master
34928;43505,63091;Germany;197;0;UK_Card;0;Master
34929;43505,63433;Germany;308;1;UK_Card;1;Visa
34930;43505,63691;Germany;278;1;Simplecard;0;Diners
34931;43505,63802;Switzerland;292;0;Simplecard;0;Master
34932;43505,6405;Germany;240;0;UK_Card;1;Visa
34933;43505,64214;Germany;266;0;UK_Card;0;Visa
34934;43505,64378;Switzerland;143;1;Simplecard;0;Master
34935;43505,6447;Germany;319;0;Simplecard;0;Visa
34936;43505,64602;Germany;339;0;UK_Card;1;Master
34937;43505,64638;Germany;339;0;Simplecard;1;Master
34938;43505,64815;Germany;180;0;Simplecard;0;Visa
34939;43505,65008;Germany;101;1;UK_Card;0;Master
34940;43505,65134;Germany;160;0;Simplecard;0;Diners
34941;43505,65641;Germany;182;0;Simplecard;0;Visa
34942;43505,65677;Germany;182;0;Simplecard;0;Visa
34943;43505,65744;Germany;182;1;Moneycard;0;Visa
34944;43505,65861;Germany;188;0;Simplecard;0;Visa
34945;43505,66097;Switzerland;100;1;UK_Card;1;Visa
34946;43505,6633;Germany;272;1;UK_Card;0;Visa
34947;43505,66525;Germany;120;1;Moneycard;0;Master
34948;43505,66756;Austria;217;0;UK_Card;0;Visa
34949;43505,66911;Switzerland;148;0;Moneycard;0;Master
34950;43505,66971;Switzerland;148;0;Goldcard;0;Master
34951;43505,66997;Switzerland;148;0;UK_Card;0;Master
34952;43505,67007;Switzerland;148;0;UK_Card;0;Master
34953;43505,67039;Switzerland;148;0;Moneycard;0;Master
34954;43505,67039;Switzerland;148;1;UK_Card;0;Master
34955;43505,67289;Austria;233;0;Simplecard;0;Master
34956;43505,67554;Switzerland;206;0;Goldcard;0;Master
34957;43505,6758;Switzerland;206;1;Simplecard;0;Master
34958;43505,67678;Switzerland;240;1;Moneycard;0;Master
34959;43505,67821;Germany;98;0;Simplecard;0;Visa
34960;43505,67978;Germany;79;1;UK_Card;0;Master
34961;43505,68072;Germany;48;1;UK_Card;0;Visa
34962;43505,68177;Switzerland;196;1;UK_Card;0;Master
34963;43505,68257;Germany;152;0;Moneycard;0;Visa
34964;43505,68347;Austria;290;0;UK_Card;0;Visa
34965;43505,68413;Austria;290;0;UK_Card;0;Visa
34966;43505,6887;Switzerland;249;0;Simplecard;0;Master
34967;43505,68962;Germany;317;1;UK_Card;0;Visa
34968;43505,69071;Switzerland;131;0;Simplecard;1;Master
34969;43505,6914;Switzerland;131;0;Simplecard;1;Master
34970;43505,69168;Switzerland;131;1;UK_Card;1;Master
34971;43505,69458;Switzerland;111;0;UK_Card;0;Master
34972;43505,69507;Switzerland;111;0;Simplecard;0;Master
34973;43505,6972;Switzerland;155;0;Moneycard;1;Diners
34974;43505,6973;Switzerland;155;1;UK_Card;1;Diners
34975;43505,6988;Germany;301;0;Moneycard;0;Visa
34976;43505,6989;Germany;301;0;UK_Card;0;Visa
34977;43505,70315;Germany;255;0;Moneycard;0;Master
34978;43505,70595;Switzerland;219;0;UK_Card;0;Diners
34979;43505,70633;Switzerland;219;1;Simplecard;0;Diners
34980;43505,70972;Austria;105;1;Moneycard;1;Master
34981;43505,7112;Germany;84;0;UK_Card;0;Visa
34982;43505,71186;Germany;84;0;UK_Card;0;Visa
34983;43505,7149;Switzerland;441;0;Simplecard;1;Master
34984;43505,7152;Switzerland;441;0;UK_Card;1;Master
34985;43505,71536;Switzerland;441;0;UK_Card;1;Master
34986;43505,71668;Switzerland;116;1;Goldcard;1;Master
34987;43505,71858;Austria;70;0;UK_Card;1;Visa
34988;43505,71905;Austria;70;1;UK_Card;1;Visa
34989;43505,72051;Germany;155;0;UK_Card;0;Master
34990;43505,72068;Germany;155;0;UK_Card;0;Master
34991;43505,72097;Germany;155;1;UK_Card;0;Master
34992;43505,72313;Austria;111;1;Simplecard;1;Visa
34993;43505,72411;Germany;260;1;Goldcard;0;Diners
34994;43505,72675;Germany;133;0;Simplecard;0;Visa
34995;43505,72678;Germany;133;0;UK_Card;0;Visa
34996;43505,72748;Germany;133;1;Simplecard;0;Visa
34997;43505,72862;Germany;185;1;UK_Card;0;Diners
34998;43505,72973;Germany;225;0;Simplecard;0;Master
34999;43505,73325;Austria;208;0;UK_Card;1;Visa
35000;43505,73338;Austria;208;0;UK_Card;1;Visa
35001;43505,73516;Germany;179;0;Moneycard;1;Diners
35002;43505,73534;Germany;179;1;Goldcard;1;Diners
35003;43505,73705;Austria;122;0;UK_Card;0;Diners
35004;43505,7377;Austria;122;0;Simplecard;0;Diners
35005;43505,73815;Austria;122;1;Moneycard;0;Diners
35006;43505,73929;Germany;153;1;Goldcard;0;Master
35007;43505,742;Austria;233;0;Moneycard;1;Master
35008;43505,74256;Austria;233;0;UK_Card;1;Master
35009;43505,74491;Austria;248;0;UK_Card;0;Master
35010;43505,74497;Austria;248;0;UK_Card;0;Master
35011;43505,74591;Germany;352;0;Simplecard;0;Master
35012;43505,74859;Germany;267;0;UK_Card;0;Master
35013;43505,74912;Germany;267;0;UK_Card;0;Master
35014;43505,74926;Germany;267;0;UK_Card;0;Master
35015;43505,75015;Austria;209;0;UK_Card;0;Master
35016;43505,75021;Austria;209;0;UK_Card;0;Master
35017;43505,75191;Germany;244;0;UK_Card;0;Master
35018;43505,75231;Germany;244;0;Simplecard;0;Master
35019;43505,75321;Switzerland;83;0;Simplecard;0;Master
35020;43505,75488;Austria;135;0;UK_Card;0;Master
35021;43505,75528;Austria;135;0;Simplecard;0;Master
35022;43505,75598;Germany;64;0;UK_Card;0;Visa
35023;43505,759;Switzerland;171;0;Simplecard;0;Diners
35024;43505,76076;Germany;407;0;UK_Card;0;Master
35025;43505,76078;Germany;407;0;Goldcard;0;Master
35026;43505,76542;Germany;372;0;Simplecard;1;Master
35027;43505,76551;Germany;372;1;UK_Card;1;Master
35028;43505,76709;Germany;164;0;Goldcard;0;Master
35029;43505,76784;Switzerland;288;0;UK_Card;1;Visa
35030;43505,76822;Switzerland;288;0;UK_Card;1;Visa
35031;43505,7683;Switzerland;288;0;UK_Card;1;Visa
35032;43505,76887;Switzerland;288;0;Goldcard;1;Visa
35033;43505,76892;Switzerland;288;1;Goldcard;1;Visa
35034;43505,77176;Switzerland;312;0;Simplecard;0;Master
35035;43505,77462;Germany;335;1;UK_Card;1;Master
35036;43505,77539;Switzerland;144;0;Goldcard;0;Diners
35037;43505,77633;Switzerland;391;0;UK_Card;0;Diners
35038;43505,77833;Germany;166;0;UK_Card;0;Master
35039;43505,77889;Germany;166;0;UK_Card;0;Master
35040;43505,78133;Switzerland;111;1;UK_Card;0;Visa
35041;43505,78262;Germany;151;0;Goldcard;0;Master
35042;43505,78362;Austria;30;0;Simplecard;0;Master
35043;43505,78411;Austria;30;1;Moneycard;0;Master
35044;43505,7858;Switzerland;251;0;UK_Card;0;Master
35045;43505,78688;Germany;236;0;Goldcard;0;Master
35046;43505,78769;Germany;339;0;Moneycard;0;Master
35047;43505,79168;Austria;43;0;Simplecard;0;Master
35048;43505,79176;Austria;43;0;UK_Card;0;Master
35049;43505,7922;Austria;43;0;Simplecard;0;Master
35050;43505,79222;Austria;43;0;UK_Card;0;Master
35051;43505,79234;Austria;43;0;UK_Card;0;Master
35052;43505,7928;Austria;43;0;UK_Card;0;Master
35053;43505,79292;Austria;43;1;Moneycard;0;Master
35054;43505,79432;Germany;373;0;UK_Card;1;Diners
35055;43505,79451;Germany;373;1;Simplecard;1;Diners
35056;43505,79715;Germany;57;1;UK_Card;0;Visa
35057;43505,79985;Germany;152;1;UK_Card;0;Visa
35058;43505,80074;Switzerland;183;0;Simplecard;1;Master
35059;43505,80104;Switzerland;183;0;Moneycard;1;Master
35060;43505,80253;Germany;107;0;Moneycard;0;Master
35061;43505,80269;Germany;107;1;UK_Card;0;Master
35062;43505,8034;Switzerland;447;1;Moneycard;1;Visa
35063;43505,80712;Germany;112;0;UK_Card;0;Visa
35064;43505,80719;Germany;112;0;UK_Card;0;Visa
35065;43505,80867;Germany;125;0;Goldcard;0;Diners
35066;43505,81028;Germany;370;0;UK_Card;0;Master
35067;43505,81071;Germany;370;0;Goldcard;0;Master
35068;43505,8122;Germany;297;0;Moneycard;0;Master
35069;43505,8151;Germany;33;0;Moneycard;0;Master
35070;43505,81605;Germany;175;0;UK_Card;1;Master
35071;43505,81632;Germany;175;0;UK_Card;1;Master
35072;43505,81652;Germany;175;0;Simplecard;1;Master
35073;43505,81791;Germany;122;0;UK_Card;0;Master
35074;43505,81978;Germany;362;0;Goldcard;0;Master
35075;43505,81994;Germany;362;0;UK_Card;0;Master
35076;43505,82287;Germany;101;0;UK_Card;0;Visa
35077;43505,82344;Germany;101;1;Simplecard;0;Visa
35078;43505,82436;Germany;117;0;UK_Card;0;Visa
35079;43505,82484;Germany;117;0;UK_Card;0;Visa
35080;43505,82502;Germany;117;1;Moneycard;0;Visa
35081;43505,82727;Germany;152;0;Moneycard;0;Visa
35082;43505,82789;Germany;152;0;UK_Card;0;Visa
35083;43505,82825;Germany;152;0;UK_Card;0;Visa
35084;43505,82833;Germany;152;0;Simplecard;0;Visa
35085;43505,83605;Germany;251;0;Goldcard;0;Master
35086;43505,83656;Germany;251;0;UK_Card;0;Master
35087;43505,84001;Germany;234;1;UK_Card;1;Master
35088;43505,84087;Germany;237;0;UK_Card;0;Master
35089;43505,84214;Switzerland;276;0;UK_Card;0;Diners
35090;43505,84262;Switzerland;276;0;UK_Card;0;Diners
35091;43505,84284;Switzerland;276;0;Simplecard;0;Diners
35092;43505,8456;Germany;139;0;Simplecard;1;Master
35093;43505,84596;Germany;139;0;Moneycard;1;Master
35094;43505,84868;Switzerland;220;1;UK_Card;1;Diners
35095;43505,84969;Germany;56;0;Simplecard;1;Diners
35096;43505,84969;Germany;56;0;UK_Card;1;Diners
35097;43505,84976;Germany;56;0;Goldcard;1;Diners
35098;43505,85019;Germany;56;0;UK_Card;1;Diners
35099;43505,85066;Germany;56;0;Moneycard;1;Diners
35100;43505,85221;Austria;231;1;Simplecard;0;Master
35101;43505,85468;Austria;295;0;Moneycard;1;Diners
35102;43505,85608;Switzerland;185;1;UK_Card;0;Master
35103;43505,8572;Germany;109;0;UK_Card;0;Diners
35104;43505,85729;Germany;109;1;Moneycard;0;Diners
35105;43505,86056;Germany;335;0;UK_Card;0;Master
35106;43505,86185;Germany;350;0;UK_Card;0;Master
35107;43505,86198;Germany;350;0;UK_Card;0;Master
35108;43505,8638;Germany;197;0;Simplecard;0;Visa
35109;43505,86538;Germany;186;1;UK_Card;1;Master
35110;43505,86686;Germany;29;0;Simplecard;0;Master
35111;43505,87056;Germany;313;0;Simplecard;1;Master
35112;43505,87174;Switzerland;210;0;UK_Card;1;Visa
35113;43505,87218;Switzerland;210;0;Moneycard;1;Visa
35114;43505,87275;Switzerland;210;1;Moneycard;1;Visa
35115;43505,87353;Austria;51;0;Moneycard;0;Visa
35116;43505,87468;Germany;283;0;UK_Card;0;Master
35117;43505,87559;Germany;164;0;UK_Card;0;Master
35118;43505,87595;Germany;164;0;Moneycard;0;Master
35119;43505,87817;Germany;100;0;UK_Card;0;Master
35120;43505,87887;Germany;100;0;UK_Card;0;Master
35121;43505,88269;Germany;253;1;UK_Card;0;Visa
35122;43505,88476;Switzerland;262;0;Simplecard;1;Diners
35123;43505,88497;Switzerland;262;0;UK_Card;1;Diners
35124;43505,88841;Switzerland;331;0;UK_Card;0;Master
35125;43505,89043;Germany;42;1;Goldcard;1;Visa
35126;43505,89126;Germany;358;1;Goldcard;0;Diners
35127;43505,89498;Germany;142;0;Moneycard;1;Visa
35128;43505,89501;Germany;142;0;Simplecard;1;Visa
35129;43505,90134;Switzerland;150;0;UK_Card;0;Visa
35130;43505,90315;Switzerland;85;0;Moneycard;0;Diners
35131;43505,90524;Switzerland;173;0;Goldcard;0;Master
35132;43505,90628;Germany;217;0;Simplecard;0;Diners
35133;43505,90976;Germany;294;0;Simplecard;0;Master
35134;43505,91003;Germany;294;0;Moneycard;0;Master
35135;43505,91006;Germany;294;0;UK_Card;0;Master
35136;43505,91119;Germany;240;0;Moneycard;0;Master
35137;43505,91326;Germany;140;1;Simplecard;0;Master
35138;43505,91419;Germany;298;0;UK_Card;0;Master
35139;43505,91421;Germany;298;0;UK_Card;0;Master
35140;43505,91448;Germany;298;0;UK_Card;0;Master
35141;43505,91465;Germany;298;1;Moneycard;0;Master
35142;43505,9162;Germany;126;0;Simplecard;0;Diners
35143;43505,91844;Germany;279;0;UK_Card;0;Master
35144;43505,91851;Germany;279;0;UK_Card;0;Master
35145;43505,91936;Germany;278;0;UK_Card;0;Master
35146;43505,91949;Germany;278;0;UK_Card;0;Master
35147;43505,92117;Germany;170;0;Moneycard;0;Master
35148;43505,92137;Germany;170;0;Simplecard;0;Master
35149;43505,92162;Germany;170;0;UK_Card;0;Master
35150;43505,92399;Austria;158;0;UK_Card;1;Master
35151;43505,92425;Austria;158;0;Simplecard;1;Master
35152;43505,92581;Germany;367;0;Simplecard;0;Master
35153;43505,92885;Germany;233;0;UK_Card;0;Master
35154;43505,92918;Germany;233;0;Simplecard;0;Master
35155;43505,931;Switzerland;397;0;Simplecard;0;Master
35156;43505,93146;Switzerland;397;0;UK_Card;0;Master
35157;43505,93236;Germany;220;0;Moneycard;0;Visa
35158;43505,93369;Germany;243;0;Moneycard;0;Diners
35159;43505,93704;Switzerland;318;0;UK_Card;0;Master
35160;43505,93753;Switzerland;318;0;Goldcard;0;Master
35161;43505,93789;Switzerland;318;0;UK_Card;0;Master
35162;43505,93947;Germany;282;0;Simplecard;0;Master
35163;43505,94036;Austria;207;0;Moneycard;0;Diners
35164;43505,94076;Austria;207;0;Simplecard;0;Diners
35165;43505,94183;Germany;231;0;UK_Card;0;Diners
35166;43505,94307;Germany;135;1;UK_Card;0;Master
35167;43505,94547;Germany;84;0;Simplecard;0;Master
35168;43505,95325;Switzerland;259;0;Moneycard;1;Diners
35169;43505,95565;Switzerland;247;1;Moneycard;0;Master
35170;43505,9603;Germany;33;0;UK_Card;1;Master
35171;43505,96034;Germany;33;0;UK_Card;1;Master
35172;43505,96039;Germany;33;0;Moneycard;1;Master
35173;43505,96179;Switzerland;198;0;Goldcard;0;Master
35174;43505,96495;Austria;193;0;Simplecard;0;Master
35175;43505,96635;Switzerland;92;0;Moneycard;1;Visa
35176;43505,96769;Switzerland;14;1;Goldcard;1;Visa
35177;43505,96959;Austria;289;0;Simplecard;0;Master
35178;43505,97116;Germany;348;1;UK_Card;0;Master
35179;43505,97255;Germany;250;0;Simplecard;1;Diners
35180;43505,97633;Germany;196;0;UK_Card;1;Diners
35181;43505,98083;Germany;115;0;Simplecard;1;Master
35182;43505,98188;Germany;197;0;Simplecard;0;Master
35183;43505,98201;Germany;197;1;UK_Card;0;Master
35184;43505,98281;Germany;164;1;UK_Card;0;Master
35185;43505,98468;Switzerland;24;0;Simplecard;0;Master
35186;43505,9852;Switzerland;24;0;UK_Card;0;Master
35187;43505,98563;Switzerland;24;1;Moneycard;0;Master
35188;43505,98723;Austria;41;0;UK_Card;0;Diners
35189;43505,98781;Austria;41;0;Simplecard;0;Diners
35190;43505,9885;Austria;41;0;UK_Card;0;Diners
35191;43505,98942;Germany;210;0;UK_Card;0;Master
35192;43505,98985;Germany;210;0;Simplecard;0;Master
35193;43505,99109;Germany;93;0;UK_Card;1;Visa
35194;43505,99306;Germany;207;0;Simplecard;1;Master
35195;43505,99416;Germany;131;0;UK_Card;1;Diners
35196;43505,99472;Germany;131;1;UK_Card;1;Diners
35197;43505,99608;Germany;277;1;UK_Card;1;Master
35198;43505,99815;Germany;235;0;Moneycard;0;Master
35199;43505,99895;Switzerland;330;0;UK_Card;0;Master
35200;43505,99935;Switzerland;330;0;Simplecard;0;Master
35201;43505,99953;Switzerland;330;0;Moneycard;0;Master
35202;43505,99968;Switzerland;330;0;UK_Card;0;Master
35203;43506,00108;Switzerland;153;0;Moneycard;0;Diners
35204;43506,00273;Germany;216;0;Simplecard;0;Master
35205;43506,00481;Germany;45;1;Simplecard;0;Master
35206;43506,00612;Germany;272;0;Simplecard;0;Diners
35207;43506,00741;Austria;253;0;Simplecard;0;Visa
35208;43506,00899;Germany;197;0;UK_Card;0;Visa
35209;43506,00925;Germany;197;0;Moneycard;0;Visa
35210;43506,01022;Germany;233;1;Goldcard;0;Master
35211;43506,01128;Germany;135;0;Moneycard;0;Master
35212;43506,01193;Germany;135;0;Moneycard;0;Master
35213;43506,01403;Germany;315;1;Simplecard;0;Visa
35214;43506,01522;Germany;229;0;UK_Card;0;Master
35215;43506,021;Austria;270;0;Goldcard;1;Diners
35216;43506,02102;Austria;270;0;Moneycard;1;Diners
35217;43506,02413;Germany;161;1;Moneycard;0;Visa
35218;43506,02515;Germany;156;0;Simplecard;0;Master
35219;43506,02899;Germany;125;0;Goldcard;1;Visa
35220;43506,02928;Germany;125;1;Goldcard;1;Visa
35221;43506,03105;Austria;233;0;Simplecard;0;Visa
35222;43506,03367;Germany;109;0;UK_Card;1;Master
35223;43506,03492;Germany;126;0;UK_Card;0;Master
35224;43506,03642;Austria;212;0;UK_Card;0;Master
35225;43506,03699;Austria;212;0;UK_Card;0;Master
35226;43506,0374;Austria;212;0;Moneycard;0;Master
35227;43506,03799;Austria;212;0;UK_Card;0;Master
35228;43506,04463;Germany;22;0;UK_Card;0;Visa
35229;43506,0447;Germany;22;0;Simplecard;0;Visa
35230;43506,04598;Germany;123;0;UK_Card;0;Master
35231;43506,04619;Germany;123;0;Simplecard;0;Master
35232;43506,04705;Germany;322;0;UK_Card;0;Visa
35233;43506,04752;Germany;322;0;UK_Card;0;Visa
35234;43506,04758;Germany;322;0;Goldcard;0;Visa
35235;43506,04869;Germany;246;0;UK_Card;0;Master
35236;43506,04926;Germany;246;0;Moneycard;0;Master
35237;43506,04966;Germany;246;0;Simplecard;0;Master
35238;43506,04978;Germany;246;0;UK_Card;0;Master
35239;43506,05005;Germany;246;0;UK_Card;0;Master
35240;43506,051;Germany;262;0;UK_Card;1;Master
35241;43506,05163;Germany;262;0;Simplecard;1;Master
35242;43506,05382;Switzerland;106;0;Simplecard;1;Master
35243;43506,05604;Austria;183;1;UK_Card;1;Diners
35244;43506,05828;Germany;364;0;UK_Card;0;Master
35245;43506,05975;Germany;81;1;Simplecard;1;Diners
35246;43506,06065;Austria;323;0;Moneycard;0;Master
35247;43506,06083;Austria;323;0;Simplecard;0;Master
35248;43506,06324;Germany;308;1;Goldcard;1;Diners
35249;43506,06726;Switzerland;195;0;UK_Card;0;Visa
35250;43506,06742;Switzerland;195;0;Simplecard;0;Visa
35251;43506,06744;Switzerland;195;0;UK_Card;0;Visa
35252;43506,06887;Austria;146;0;UK_Card;1;Master
35253;43506,06896;Austria;146;0;Simplecard;1;Master
35254;43506,07148;Switzerland;132;1;UK_Card;0;Visa
35255;43506,07269;Austria;278;0;UK_Card;1;Diners
35256;43506,07294;Austria;278;0;UK_Card;1;Diners
35257;43506,07625;Switzerland;296;0;UK_Card;0;Diners
35258;43506,07766;Germany;179;0;UK_Card;0;Diners
35259;43506,07775;Germany;179;0;UK_Card;0;Diners
35260;43506,08201;Austria;164;1;UK_Card;0;Master
35261;43506,08418;Germany;224;0;UK_Card;0;Visa
35262;43506,08505;Germany;228;1;Moneycard;0;Diners
35263;43506,08598;Germany;176;0;Moneycard;1;Master
35264;43506,08882;Germany;174;1;UK_Card;0;Master
35265;43506,09063;Germany;144;0;Simplecard;0;Master
35266;43506,0909;Germany;144;0;UK_Card;0;Master
35267;43506,09263;Germany;343;0;UK_Card;0;Master
35268;43506,09405;Austria;166;0;Moneycard;0;Diners
35269;43506,09456;Austria;166;0;Moneycard;0;Diners
